city,lat,lon
Vadipatti,10.0825596,77.9683428
Vaiyappamalai,11.4154227,78.0806868
Jaduguda,22.6556344,86.349953
Mandu,22.3473418,75.3973073
Kollapur,16.1061268,78.3194833
Wanaparthy,16.3617799,78.0610836
Velugodu,15.7203879,78.5725108
Bheemgal,18.7016214,78.4480669
Chhachhrauli,30.245568,77.3592324
Koilakuntla,15.2309854,78.3179511
Bethamcherla,15.4517249,78.1471135
Banaganapalle,15.3205734,78.224988
Owk,15.208545,78.1165051
Jammalamadugu,14.8473457,78.382172
Markapur,15.7406698,79.2698502
Raikal,18.9047907,78.8080213
Mogilipet,18.9672182,78.6533702
Balwadi,21.4413197,75.2233934
Daryapur,20.9244231,77.3240074
Barwani,22.0333621,74.8978374
Kamakhyanagar,20.9329215,85.5416343
Sundarnagar,31.5181989,76.8848915
Chintpurni,31.80677,76.1059713
Manmad,20.2519828,74.4392286
Charar-E-Sharief,33.8630442,74.7657864
Khansahib,33.9322859,74.6582664
Bhadgaon,20.6705828,75.2293045
Mayani,17.4428824,74.5489394
Jamkhed,18.7362095,75.3120538
Chandur Bazar,21.2375703,77.7479366
Katol,21.2751818,78.5865696
Akkalkuva,21.5549576,74.0161784
Narkhed,21.4713218,78.5337171
Kanhan,21.2290483,79.2396426
Waraseoni,21.7646404,80.0492523
Adampur,31.4310724,75.7161526
Naina Devi,31.3081912,76.5362208
Bhotta,31.6087187,76.5625104
Kedgaon,18.4551239,74.3780192
Banjar,31.6371886,77.3450995
Bhilai,21.2120677,81.3732849
Govada,17.805197,82.9639561
Bamitha,24.7691693,79.8742917
Nepanagar,21.4525873,76.3911591
Kalasapadu,15.1079266,78.9414158
Porumamilla,15.0087654,78.9886069
Amravati,20.9316219,77.7588455
Daman,20.4169701,72.833173
Vita,17.271977,74.5372841
Badarpur,24.8711319,92.558515
Pailapool,24.8285252,93.0253248
Dharuhera,28.2055216,76.7953099
Ambikapur,23.1226343,83.1981886
Allapalli,19.4297618,80.0610841
Bhamaragad,19.4154309,80.590941
Etapalli,19.5984631,80.2274869
Aheri,19.4131755,80.0039973
Mulchera,19.67969,80.0052007
Valayapatti,11.1253389,78.2284478
Birangi Kothakota,13.6584134,78.2640584
Tohana,29.7107922,75.9042326
Akluj,17.8930069,75.0204482
Bhadravati,20.1064591,79.1157063
Desaiganj,20.6237703,79.962602
Ghugus,19.9433575,79.1199701
Ghulewadi,19.6015555,74.1934563
Mudkhed,19.1485536,77.505293
Telhara,21.0270087,76.8454133
Tirora,21.4066143,79.928673
Neemrana,27.9921616,76.3856561
Bawal,28.0713573,76.5808858
Dondaicha,21.3256248,74.5611974
Palamaneru,13.2004436,78.7477025
Venkatagirikota,13.0018572,78.4855149
Pimpalner,20.9523596,74.1221215
Ludhiana,30.9090157,75.851601
Sangrampur,21.0338332,76.6758243
Fatuha,25.5085264,85.3099134
Kasauli,30.8999479,76.9619744
Tirwaganj,26.9576461,79.7892049
Vairag,18.0598356,75.8014772
Sonai,19.3955385,74.8188843
Takalibhan,19.6129517,74.7978787
Nampur,20.7295457,74.3109024
Seer Hamdan,33.7896089,75.2409349
Chennai,13.0836939,80.270186
Dharni,21.5524242,76.8891927
Kothapeta,16.71512,81.89671
Talavadi,11.7771321,77.0053338
Zunheboto,26.0150293,94.5288731
Canacona,15.0069072,74.0570639
Doranala,15.9075588,79.0940985
Podili,15.6060134,79.6114995
Churian,31.8633905,74.9565436
Madanapalle,13.555824,78.5014943
Kanjari,22.6123339,72.9196961
Vadtal Dham,22.5943114,72.8749406
Palej,21.9219251,73.0754132
Kolayat,27.8353425,72.9592801
Rajesultanpur,26.3045327,83.0791072
Sakhigopal,19.9483096,85.814528
Khadur Sahib,31.4241739,75.0982026
Kuppam,12.7452259,78.344331
Rirri,27.9440759,74.0984463
Jasrasar,27.7088477,73.8130573
Bobbili,18.5748202,83.3522594
Parvathipuram,18.783186,83.4278759
Rajam,18.4497559,83.6564679
Srungavarapukota,18.1110909,83.1399748
Gokavaram,17.2581608,81.8508458
Darsi,15.7694505,79.6776541
Konnagar,22.69972,88.3519784
New Town,22.5882834,88.4734476
Uttarpara Kotrung,22.6675463,88.3437177
Rajampet,14.1935867,79.1585757
Kodur,13.9557708,79.3508302
Rapur,14.2008674,79.5332484
Pakala,13.4490487,79.1148903
Muttil,11.6418431,76.110624
Chintalnar,18.3420446,81.1810096
Jagargonda,18.4469769,81.1671359
Jigani,12.7852528,77.6380931
Niz Lakuk,27.1206808,93.9314185
Kotulpur,23.0112211,87.5960611
Tarkeshwar,22.8809569,88.0144771
Chandrakona,22.7294813,87.5142404
Elappara,9.6306232,76.9784714
Sonamukhi,23.3034587,87.4139034
Asarganj,25.1471053,86.6886998
Adalaj,23.1646919,72.5821046
Omkareshwar,22.2429799,76.1495705
Dantewada,18.8899125,81.3477975
Punalur,9.0174612,76.9264764
Jawhar,19.9124768,73.2251606
Bengaluru,12.9767936,77.590082
Budhni,22.784699,77.6829484
Babai,22.7048792,77.9330027
Semri Harchand,22.689294,78.0886002
Darjeeling,27.0377554,88.263176
Sivakasi,9.45083,77.7976686
Khurai,24.0422209,78.3296257
Aralvaimozhi,8.2506309,77.5218472
Kayalpattinam,8.5635494,78.1277841
Colachel,8.1752656,77.2519232
Panagudi,8.323179,77.5787258
Tiruchendur,8.495568,78.123324
Palasa,18.7719133,84.4096945
Pathanapuram,9.0926952,76.8562962
Pudukadai,8.2744069,77.1801025
Madded,18.776326,80.5346244
Panruti,11.7722823,79.5518978
Peraiyur,9.7411576,77.7914939
Devadānappatti,10.1459478,77.6437533
Kundara,8.9611954,76.6811394
Namakkal,11.2191692,78.16787
Machilipatnam,16.1817369,81.1348181
Vinukonda,16.0522252,79.7421271
Pokhriabong,26.9505151,88.1794547
Dhone,15.3969719,77.8718482
Anchal,8.9292657,76.9065012
Chadayamangalam,8.8719144,76.8691239
Gadhi,19.2046439,75.7579775
Shirur Anantpal,18.3367315,76.8396119
Chillakallu,16.8965985,80.1427326
Valakom,8.9544212,76.8428376
Vengad,10.9145331,76.1220618
Mallapur,18.9700102,78.7053522
Vemulawada,18.4674786,78.8699
Mandamari,18.9846195,79.478423
Podakkudi,10.7377356,79.5064315
Puthoor,9.041421,76.714774
Bangana,31.6316483,76.340029
Jasol,25.8195,72.2112572
Manmangalam,11.0261225,78.0652004
Faridabad,28.4031478,77.3105561
Delwara,24.7745617,73.7490496
Chirala,15.8361517,80.3636644
Kohima,25.6618755,94.1019156
Along,28.1698002,94.79854
Bhimadole,16.8103306,81.2643061
Tigaon,28.3508902,77.3965287
Proddatur,14.7555953,78.5501531
Begunia,20.2012848,85.4524219
Ottapalam,10.7732226,76.3772453
Kakinada,16.9437385,82.2350607
Badhra,28.5108588,75.9373936
Mushalpur,26.6620387,91.3410716
Tamulpur,26.6108401,91.5761562
Kodungallur,10.2276837,76.1971531
Kaghaznagar,19.3551634,79.4877003
Kouthala,19.5261678,79.7246925
Bija,30.7549654,76.1113284
Sumaoli,26.3763313,77.9174136
Mohana,25.9009798,77.7714799
Yingkiong,28.6410598,95.0276607
Karzu,34.1680791,77.5821172
Shasthang,34.1813417,77.583821
Kothamangalam,10.0640341,76.6218187
Tezu,27.9254195,96.1647135
Rishikesh,30.1086537,78.2916193
Adilabad,19.6759452,78.5339895
Kallara,9.6979637,76.4779395
Naduvannur,11.4875132,75.7758865
Perambra,11.559725,75.7581231
Koothuparamba,11.8297882,75.5653126
Kozhinjampara,10.7384301,76.8338651
Pathapatnam,18.7487284,84.0888676
Salem,11.6551982,78.1581771
Siddipet,18.1017739,78.8520128
Andal,23.5743019,87.1853236
Erumapatti,11.1467103,78.2917438
Kundal,17.117271,74.4115799
Dalla,24.4514325,83.0456083
Kuroli,17.5987652,74.3922586
Thottilpalam,11.6766375,75.7785935
Peringatoor,11.7139993,75.5871968
Medak,18.0458792,78.2651993
Serampore,22.7549951,88.3416672
Kuttiadi,11.6548682,75.7543773
Kaverippattinam,11.1297584,79.8544058
Kollengode,10.6125448,76.6973878
Dhayari,18.4373984,73.8190432
Thiruvarur,10.7666538,79.6352476
Pargi,17.1685198,77.8797905
Kakkayangad,11.9372933,75.7064695
Peravoor,11.901352,75.7314409
Adivaram,11.4849767,76.0126133
Narasinghpur,20.4621888,85.0757916
Sikkal,10.7568611,79.8011435
Kochi,9.9679032,76.2444378
Kovilpatti,9.17559,77.8687
Pawapuri,25.0890236,85.5338614
Munnar,10.0869959,77.0600915
Thookkupalam,9.812746,77.1936188
Narayanpur,19.7191529,81.244411
Panoor,11.7598284,75.5777634
Koloriang,27.9054828,93.3536693
Moirang,24.5005506,93.7767476
Cuddalore Old Town,11.7157204,79.7711332
Choppadandi,18.5773287,79.1675524
Amdabad,25.3015326,87.792829
Harishchandrapur,25.4180845,87.8807748
Haflaganj,25.4928471,87.5874766
Meenapur,25.6144187,87.8027745
Salmari,25.6160729,87.8406861
Dhachna,25.6537181,87.9649163
Narsampet,17.9305758,79.893639
Giddalur,15.3784042,78.9265231
Vempalle,14.3663927,78.4560277
Kasba,25.8571073,87.538271
Garh Banaili,25.8986897,87.5360983
Peren,25.5403534,93.7350642
Pimpri Gawali,20.7485795,76.1443392
Sarai,25.7823923,85.2755674
Bhagwanpur,25.8577385,85.2978356
Kurhani,25.9806204,85.3374483
Kanchrapara,22.9496431,88.4378838
Churachandpur,24.3468839,93.6994143
Bramhapuri,20.608405,79.8585801
Noney,24.8625867,93.6237454
Srivaikuntam,8.6314718,77.9113909
Chanchal,25.3927428,88.0084163
Yadagirigutta,17.5840567,78.9467282
Ballari,15.1430224,76.9173277
Padapparamba,10.985202,76.1078426
Kottakkal,11.0004806,76.004758
Aleru,17.6460304,79.0474956
Khachrod,23.4230484,75.2846562
Dumraon,25.5544754,84.1490887
Hojai,26.0031945,92.8522896
Kurseong,26.8818268,88.2783637
Naugawan Sadat,29.0031366,78.4045848
Ponduru,18.3508328,83.7567228
Perugavalandan,10.483996,79.4936792
Tekkali,18.6084345,84.2310948
Palakollu,16.5179946,81.7253267
Nizampatnam,15.9045922,80.6668354
Kavaratti,10.5672203,72.6394636
Singarayakonda,15.2507433,80.0212811
Barhait,24.8899704,87.6072578
Allur,14.6833813,80.0535937
Kavali,14.9135846,79.9926902
Sujapur,24.9108925,88.0858685
Ongole,15.5058714,80.0499454
Seorai,25.446833,83.7472651
Dewal,25.4092502,83.7788828
Chausa,25.5112824,83.8898606
Simri,25.6434312,84.1140609
Jaynagar Majilpur,22.1751976,88.4200808
Badkulla,23.3016875,88.528461
Erattayar,9.7962665,77.1039173
Thankamani,9.8413698,77.0350532
Pilkhuwa,28.7142498,77.654851
Anachal,10.0235205,77.0375219
Jalakandapuram,11.6993908,77.8781257
Kachhwa,25.2075421,82.7159836
Bahsuma,29.2005253,77.9708456
Nongstoin,25.5193851,91.2677506
Gawan,28.4205845,78.3507961
Harchowal,31.7856901,75.4509618
Mehta Chowk,31.6771629,75.2548847
Kalian,31.8287142,75.2558624
Wadala Granthian,31.8208344,75.2897346
Benipatti,26.4433519,85.9027054
Gangadharpur,22.7603958,88.2216864
Santekatte,13.3853149,74.7376684
Ponnur,16.0683776,80.5522462
Bantwal Cross Road,12.8813076,75.0312928
Anakapalle,17.68897,83.003476
Subdega,22.2924612,84.1056671
Himatnagar,23.5971246,72.9588273
Hasanparthy,18.0660882,79.5241325
Dwaraka Tirumala,16.9545281,81.2565686
Bhopalpatnam,18.8631661,80.3835559
Tanuku,16.7585424,81.6745717
Tonk,26.1612436,75.7858103
Durgapur,31.6583488,76.8256984
Chandanpur,19.8904903,85.8173667
Hajin,34.2958353,74.6178666
Sumbal,34.2310358,74.6447745
Devsar,33.6341841,75.0819287
Frisal,33.7534791,75.0385761
Kailaras,26.3018925,77.6151613
Margherita,27.2895321,95.6727142
Jagun,27.3829158,95.900287
Kharsang,27.4210397,96.0214903
Thakkolam,13.0159594,79.7332852
Samadh Bhai,30.5987808,75.1505432
Chauth ka Barwara,26.0501535,76.1533256
Pattikonda,15.3954238,77.5014036
Alangayam,12.6226672,78.7525044
Othukungal,11.0257575,76.0290257
Mylavaram,16.7612039,80.6418168
Tamenglong,24.9858596,93.5039967
Sonada,26.9614331,88.2748994
Sachidanantha Nagar,12.9791526,80.2310287
Cherai,10.1406994,76.1935753
Cuncolim,15.1801323,73.9978596
Ramayampet,18.1163712,78.4307212
Barabazar,23.0282372,86.3626357
Tinsukia,27.4879722,95.3601855
Savarkundla,21.3394524,71.3082758
Diphu,25.8456705,93.4381214
Bharatgarh,31.0962263,76.6144973
Kiratpur Sahib,31.186587,76.5675907
Bajpur,29.1612823,79.1538634
Garhwa,24.1600361,83.8075433
Digboi,27.3956145,95.614868
Tirumalairayanpattinam,10.8758541,79.8313901
Roorkee,29.8693496,77.8902124
New Barrackpore,22.6860681,88.4446406
Manikaran,32.0273214,77.3464072
Mahemdavad,22.8245152,72.7533562
Siddhpur,23.9191513,72.3743397
Chhatrapur,19.3561606,84.9812371
Karmala,18.4076112,75.1912966
Jagdevpur,17.7687104,78.8082776
Thrissur,10.5270099,76.214621
Chittur,10.7018888,76.7372334
Tiruppur,11.1017815,77.345192
Mithapur,22.4173687,69.0079301
Tirurangadi,11.0422281,75.9279305
Balichak,22.3593107,87.5581979
Bhokardan,20.2569753,75.7702635
Raigarh,21.897618,83.3965501
Ponkunnam,9.564952,76.755683
Choutuppal,17.2526027,78.8964038
Rudrur,18.5823602,77.8782745
Kotagiri,18.5729602,77.8236852
Chaglagam,28.3098445,96.6057369
Bilat,27.9456131,95.1809708
Tali,28.0208202,93.7519801
Wakching,26.7003342,94.8949315
Odlabari,26.8646911,88.6236454
Dholera,22.2495856,72.1959892
Kumhari,21.2546406,81.5218991
Daporijo,27.9843402,94.2190544
Asansol,23.6871297,86.9746587
Barhan,27.3323932,78.1906735
Nannilam,10.8809343,79.6134712
Pulwama,33.8756947,74.9003129
Kiraoli,27.1375008,77.7865096
Nawab Ganj,26.6213178,80.6664233
Banbarad,21.3586991,81.4172985
Nandini Nagar,21.3534822,81.4027214
Arang,21.1986343,81.9659898
Deolali Pravara,19.4736501,74.6203891
Kukarvada,23.5554188,72.6169411
Athagad,20.5197346,85.6291564
Thodupuzha,9.8976798,76.7134225
Bodh Gaya,24.6962612,84.9937642
Omalur,11.7428538,78.0472667
Samthar,25.8438799,78.9067775
Khakhreru,25.6108957,81.132884
Cuddalore,11.7564329,79.7634644
Devakottai,9.9456925,78.826915
Ulundurpettai,11.6907707,79.2886863
Virudhachalam,11.5164014,79.3287778
Jhārgrām,22.4538505,86.9949477
Manachanallur,10.9114112,78.699836
Kupwara,34.5266079,74.2567173
Satyamangalam,11.5010757,77.2451357
Badiadka,12.5887582,75.0729575
Churk,24.6363468,83.1044244
Basar,27.9831179,94.6879423
Baririjo,27.9443035,94.4495905
Liromoba,28.0713461,94.4967115
Sarahan,31.5093363,77.7930108
Gensi,27.8428172,94.6253071
Ranipur,25.2512395,79.0630906
Niwari,25.3512427,78.7993878
Vindhyachal,25.1643804,82.5043173
Hawai,27.8843894,96.8124468
Metengliang,28.2053139,96.5325529
Tahrauli,25.536667,78.9950051
Gaipura,25.1563724,82.3905851
Khamaria,25.2427064,82.5084642
Silapathar,27.5893833,94.7255857
Poonch,25.8241798,79.0444959
Barua Sagar,25.375541,78.7323625
Tirupattur,12.490898,78.564709
Unnao Balaji,25.5781215,78.6004938
Kilakkarai,9.2306694,78.7842823
Bhander,25.7353175,78.7451345
Karchana,25.2840995,81.9376326
Jatara,25.0094458,79.0485053
Katera,25.2402412,78.9227724
Paramakkudi,9.5411491,78.5921303
Needamangalam,10.7716874,79.4144737
Bijeypur,26.0563684,77.366184
Kalugumalai,9.1476816,77.7022221
Kulajan,27.5247513,94.7287378
Doom Dooma,27.5699757,95.5539549
Khatīma,28.9197167,79.9702635
Tiruvuru,17.1132968,80.6107396
Ledo,27.2945211,95.73688
Birsinghpur,24.7978306,80.9732651
Sanaur,30.3016735,76.4569821
Kalinjar,25.0129438,80.4826743
Undi,16.5856693,81.4577972
Velpuru,16.7162756,81.6701936
Denduluru,16.7583663,81.1649272
Pedapadu,16.6405974,81.0370783
Chebrolu,16.8255955,81.3936553
Tangla,26.6589755,91.9087761
Pithampur,22.6105576,75.6790283
Dr. Ambedkar Nagar,22.5586725,75.7686558
Sirpur,19.4782361,79.5720001
Dhanora,22.5296307,79.8385994
Banswada,18.3821084,77.8763494
Taloda,21.5627715,74.2123371
Barpeta Road,26.5048418,90.9667636
Bisalpur,28.2938107,79.8030663
Rairangpur,22.2675737,86.1750612
Manarcadu,9.5880083,76.5823671
Batiagarh,24.1132133,79.3485993
Shirdi,19.7668121,74.4754386
Omanoor,11.2135526,75.9697977
Hatpipliya,22.7720069,76.3014436
Zira,30.971299,74.9881797
Panisagar,24.2670804,92.1521831
Nuapatna,20.447522,85.4674315
Vijayraghavgarh,23.9960338,80.6042917
Dalmianagar,24.9272288,84.1882753
Panna,24.7196026,80.1860748
Srivilliputhur,9.5080933,77.6335897
Nossam,14.9866592,78.3912276
Palacode,12.3041231,78.0728817
Igatpuri,19.6952545,73.5651436
Bahadurganj,26.2618157,87.8236798
Modhera,23.581665,72.140412
Amarpatan,24.3159793,80.9743692
Anini,28.796932,95.9044795
Attibele,12.7782588,77.7712834
Chennimalai,11.1643156,77.6031691
Nasiyanur,11.3389391,77.6391662
Chithode,11.3954841,77.6580812
Babrala,28.2651557,78.4054229
Gobichettipalayam,11.4551821,77.4350666
Moreh,24.2481189,94.3028748
Mawai,25.5335347,80.3521083
Mainpur,25.5172189,83.4793011
Galiveedu,14.0234361,78.5060477
Athani,16.7270022,75.0631428
Bhurkunda,23.6573383,85.351855
Religara,23.6826727,85.3743497
Kuju,23.7189151,85.5115085
Tilaiya,23.7452169,85.8300721
Kathara,23.7596488,85.8486081
Mansa Nagar,23.7713413,85.9167054
Padhar,31.880768,76.9148453
Rayadurgam,14.6999394,76.850043
Balichowki,31.6892002,77.2797043
Sindri,23.6751544,86.4896289
Kalambur,12.6325128,79.219746
Taki,22.5859414,88.9267299
Bachra,23.6905539,85.0711288
Harur,12.0545748,78.4786186
Denkanikottai,12.527088,77.792623
Gadh Bengal,19.7072635,81.2758362
Alanganallur,10.0463572,78.0878055
Aranthangi,10.1686451,78.9927909
Saoli,20.0825113,79.7857147
Jaora,23.6379392,75.1281756
Borsad,22.4094019,72.905252
Piravom,9.8733689,76.4922683
Bhupalpally,18.4381466,79.8684969
Kolthur,17.6583198,78.6384067
Kolathur,11.8484712,77.7517554
Pasighat,28.0589676,95.3324944
Vairengte,24.4956623,92.7604866
Keeramangalam,10.2858694,79.0995884
Alangudi,10.3603703,78.9778724
Garamur,26.980306,94.1574452
Tiruvetipuram,12.6563891,79.5404577
Bhuli,23.813505,86.3867979
Gadarwara,22.9236049,78.784917
Brijmanganj,27.1987606,83.1964707
Puthiamputhur,8.8732471,78.0309534
Narayankhed,18.0347921,77.7772967
Laungowal,30.1942109,75.6798604
Bhikhi,30.0591052,75.5346778
Chhatar,29.512936,76.3134813
Betul,21.8998192,77.8959149
Sethiathoppu,11.4362875,79.5423084
Valangaiman,10.8897639,79.3934619
Natchiarkoil,10.9175056,79.4456202
Nekkonda,17.7959905,79.8019946
Manamadurai,9.695667,78.456273
Haringhata,22.96077,88.5674629
Cheranmahadevi,8.6820162,77.5648525
Vettichira,10.9289758,76.0236991
Ambasamudram,8.7038876,77.4475461
Lingareddipalle,17.9023427,78.643763
Viralimalai,10.6022657,78.5470947
Dubbak,18.1737336,78.6657035
Birmaharajpur,20.8681154,84.0474915
Sawa,24.758601,74.5782851
Pithad,22.6852564,70.5633563
Dharashiv,18.1853567,76.0420253
Pollachi,10.6588234,77.00873
Manapparai,10.6082305,78.4231246
Lohian,31.1618436,75.2094411
Thiruvithamcode,8.2439999,77.3019183
Lehra,27.1688071,83.2278041
Iluppur,10.5136995,78.6215544
Pebbair,16.2052789,77.9941964
Lormi,22.2715391,81.7022592
Ajaigarh,24.9029127,80.2578736
Pudukkottai,10.3826515,78.8191259
Parshivni,21.3737621,79.1510438
Nemawar,22.4960934,76.9797742
Pekeru,16.6883031,81.7459094
Attili,16.6872343,81.6089988
Jambusar,22.0514367,72.8069758
Dooni,25.8717304,75.6000352
Kothakota,16.3806119,77.9398656
Gogunda,24.757712,73.5293497
Bongkhar,27.5233664,91.7947659
Danta,27.2936702,75.1908374
Somandepalli,14.0097676,77.6068462
Parigi,13.8924318,77.461499
Taksing,28.4345031,93.2038913
Neemuch,24.4650023,74.8689508
Manasa,24.47632,75.1429653
Sri Mahaveer Ji,26.6969573,76.910584
Indergarh,25.9106132,78.5628784
Damin,28.1041982,93.3343841
Bina Etawa,24.1845573,78.2057851
Thoothukudi,8.8052602,78.1452745
Katni,23.8339621,80.392456
Diglipur,13.2444483,92.9719585
Narsinghgarh,23.709099,77.088747
Satlasana,24.0246132,72.7933287
Ratlam,23.3311044,75.0360846
Tuni,17.3614675,82.5467956
Gir Gadhada,20.9225185,70.9190462
Gudur,15.7761311,77.8061525
Mandapeta,16.8634704,81.9300945
Narsinghpur,22.9467047,79.1980228
Koodaranji,11.3454316,76.0367062
Rupadiya,28.0130436,81.5972399
Gurdaspur,32.0419134,75.4001677
Tagarapuvalasa,17.9301255,83.4256586
Kapsi,20.0907802,80.6770405
Thiruvambady,11.3611045,76.0095191
Bhoodan Pochampally,17.3485543,78.8208604
Garividi,18.2823526,83.5335623
Nagari,13.3206306,79.5852938
Nagalapuram,13.3877096,79.7963351
Pudukkottai (North),10.3969033,78.8151884
Pudukkottai (South),10.3602622,78.8302946
Nellimarla,18.162553,83.4473402
Porsa,26.6721388,78.3719802
Kanipakam,13.2770321,79.0350042
Kosigi,15.8556305,77.243008
Mowad,21.4652106,78.4501933
Saoner,21.3847093,78.9188075
Bhainsa,19.107085,77.9635656
Kothavalasa,17.8958429,83.1837095
Ambajipeta,16.5950465,81.9454976
Tada,13.5895957,80.0328514
Jaggampeta,17.1725858,82.0578661
Sultanabad,18.5279573,79.3192023
Kada,18.896328,75.0785773
Anaparti,16.9320943,81.9558662
Addanki,15.8110285,79.9737896
Vaddeswaram,16.4470335,80.6114786
Kuthond,26.3621381,79.4144517
Kondapalli,16.6206965,80.5428512
Sachin,21.0853301,72.8804684
Hanuman Junction,16.6356702,80.9715168
Habra,22.8400629,88.6630678
Ashoknagar Kalyangarh,22.8387354,88.6245961
Goregaon,18.153715,73.2950641
Ponnamaravati,10.2756807,78.5402958
Palam,19.0101426,76.9516847
Rahata,19.7170595,74.4799561
Khordha,20.1727724,85.6138614
Kim,21.4037337,72.9237693
Kosamba,21.4666151,72.9518617
Balāngīr,20.7041466,83.4902894
Buchireddipalem,14.5374814,79.8805196
Medziphema,25.760326,93.8831218
Panigaon,27.1406337,94.1113007
Bhatiya,22.0934803,69.2739519
Anjugramam,8.1493782,77.5698394
Kodoli,16.8750463,74.1901147
Vaikom,9.7497841,76.3926003
Modasa,23.4634245,73.2990631
Eturnagaram,18.3404826,80.4294839
Sarthebari,26.3692537,91.223334
Armori,20.4711468,79.9794563
Nagaur,27.2000843,73.7377453
Ponda,15.4010278,74.0063953
Dalatola,20.1417071,85.5106008
Jang,27.5799661,91.983
Vikarabad,17.3379216,77.9039857
Jatani,20.1617378,85.7052429
Korar,20.3170211,81.2708902
Sahanpur,29.6332985,78.3229226
Jalpaiguri,26.5241586,88.7197513
Wada,19.6546721,73.1480455
Umberpada,19.4678466,73.083297
Paithan,19.4733594,75.3868103
Sangla,31.42588,78.2637262
Mankachar,25.5352682,89.8627782
Virbhadra,30.0792698,78.2520103
Bakloh,32.4653394,75.929697
Patran,29.9554252,76.0516968
Lalru,30.4916173,76.7984247
Dharamkot,30.9432095,75.2327764
Boha,29.835637,75.5238819
Guru Har Sahai,30.708855,74.4034695
Raman Mandi,29.9608836,74.9645662
Sujanpur,32.31549,75.606966
Bagha Purana,30.6879319,75.0961232
Phul,30.3242674,75.2414131
Bhai Rupa,30.4320608,75.2192259
Tapa,30.3013161,75.3688716
Dhanaula,30.2844558,75.5725479
Sivian,30.2609948,74.9006652
Goniana Mandi,30.3167472,74.9124455
Repalle,16.0192816,80.8314567
Hallaur,27.1732936,82.6487488
Moonak,29.8200935,75.8912372
Talwandi Sabo,29.9838213,75.081768
Goindval Sahib,31.3654737,75.140605
Naushehra Pannuan,31.3398233,74.952639
Bhikhiwind,31.3453907,74.6926546
Chetpet,12.4662407,79.3507344
Gadu,21.053513,70.2898917
Cheema Mandi,30.1005325,75.6815153
Akkur,11.1024957,79.785508
ਉੜਮੁੜ ਟਾਂਡਾ,31.6809219,75.6323719
Thippanampatti,8.8994606,77.3763484
Nurmahal,31.095912,75.5927181
Madathur,8.9172587,77.3497874
Nadukkallur,8.7106725,77.5906559
Adirampattinam,10.3392847,79.3856345
Zaheerabad,17.679403,77.6153076
Gevra,22.351465,82.5458622
Belpahar,21.8232178,83.8507032
Ulliyeri,11.4505991,75.7710373
Sarangarh,21.5856358,83.0782699
Ratanpur,22.286833,82.167778
Nambuthalai,9.7268263,79.0076242
Golakganj,26.1047528,89.8252916
Amreli,21.6009239,71.2168014
Bargi,22.9926493,79.874897
Unchahar,25.9077566,81.2936139
Tekanpur,25.9914553,78.2811498
Hamiltonganj,26.6870747,89.4220161
Semariya,24.7934553,81.1521971
Chaurai,22.0535449,79.2495828
Natepute,17.9004477,74.7526591
Pangchau,26.7252969,95.2718818
Satwas,22.5364609,76.6848707
Barnagar,23.0485386,75.3768968
Mhasvad,17.6360429,74.7872195
Maligaon,26.1600453,91.6958086
Budhgaon,16.9079848,74.5993298
Rasayani,18.8978821,73.1803608
Ganj Dundwara,27.7326166,78.9410162
Chhanera,21.9690368,76.6935825
Bhandrej,26.882957,76.426177
Malarna Doongar,26.289048,76.4718175
Mandawari,26.4847094,76.4371848
Sahjanwa,26.7615749,83.2158152
Lawan,26.7699052,76.2133598
Mahabalipuram,12.6195981,80.1936497
Barwādih,23.8478344,84.1105044
Paota,27.5864832,76.0735631
Kangpokpi,25.1527725,93.9713691
Khelari,23.6509663,85.0081538
Churi,23.654963,85.013275
Bardod,27.8968846,76.3684022
Mansurchak,25.6235019,85.9194487
Barejadi,22.8959246,72.6782442
Uthukottai,13.3342334,79.8910439
Haileymandi,28.350751,76.7573547
Mecheri,11.8336719,77.9424303
Noamundi,22.1605994,85.5063343
Gua,22.2137585,85.3878021
Kumheri,26.4347251,77.8456878
Kuthiyana,26.6961426,78.0996609
Gadchandur,19.7359462,79.1746044
Amlai,23.1732678,81.5917253
Nowrozabad,23.3544702,80.9805894
Heirok,24.590661,94.0725589
Maihar,24.260444,80.7592749
Lala,24.5599949,92.6078313
Choyamkode,12.2878929,75.1927093
Chayoth,12.2829178,75.1774443
Deoli,25.7600492,75.3755879
Chittar,9.3298551,76.9258484
Talap,27.6751482,95.5645966
Chumukedima,25.8090286,93.788116
Byrnihat,26.0543348,91.8696498
Thiruthuraipoondi,10.5317373,79.6400749
Umrangso,25.5078273,92.7342802
Sihora,23.4907117,80.1067203
Tiruppuvanam,9.8278532,78.2554704
Sultana,28.1296358,75.6142616
Vadalur,11.5551872,79.555067
Ramkrishna Nagar,24.5664058,92.4617958
Reni,27.1657789,76.7381715
Sakrai,26.9162727,76.689645
Mulugu,18.1932372,79.9413676
Longding,26.8872823,95.320301
Raga,27.7968313,94.0692973
Nongpoh,25.8989839,91.8812907
Noklak,26.2002677,95.0208592
Hamren,25.8449919,92.5748777
Dhenkanal,20.6613774,85.6009626
Oros,16.1163272,73.7078762
Gulganj,24.6984221,79.370596
Walhe,18.1862832,74.1532265
Kajalgaon,26.513931,90.525509
Bilaigarh,21.6376834,82.7206134
Bagalamukhi,31.9679114,76.2049117
Baud,32.2851075,75.8676871
